BJCD,SGG_NAME,YEAR,SERVICE_BUSINESS_COUNT,TRANSPORT_BUSINESS_COUNT,MANUFACTURING_BUSINESS_COUNT,YTH_EMP_RT,INFECT_DIS_CT,TRAFFIC_DTH_CT,T_SUICIDE_RT_100K,CLIMATE_DMG_IMPACT,TRAFFIC_ACC_PER_100K,FIRE_ACC_PER_100K,FIRE_DTH_CT,FIRE_DMG,TEACHERS,UNIVERSITIES,UNIVERSITY_ADMISSION_RATE,KINDERGARTEN_TEACHERS,STUDENTS_PER_HIGH_CLASS,PRIVATE_ACADEMIES,MAX_TEMP,MIN_TEMP,AVG_WIND_SPD,MAX_GUST_SPD,MAX_GUST_DIR_DEG,TOTAL_RAIN,HOSPITAL_COUNT,WELFARE_FACILITY,PHC_CNT,DOCTORS,CLINIC,GEN_HOSP,BED_TOTAL,HIGH_RISK_DRINK_RT,WELFARE_RATIO,STRESS_AWARE_SOCIAL_PROT,SELF_HEALTH_AWARE_RT,GENDER_RATIO,FOREIGNERS,SELF_FINANCE,CMR,LAND_AREA,TFR,SINGLE_HOUSEHOLD_RATIO,COMMERCIAL_AREA,INDUSTRIAL_AREA,CAR_REGISTRATION_PER_CAPTICA,RENTAL_NATIONAL,RENTAL_PERMANENT,RENTAL_HAPPY,WATER_SUPPLY_RATE,HOUSE_CNT,SEWERAGE_SUPPLY_RATE,GREEN_RT,PARK,CULTURE,SPORTS_FACILITIES,YOUTH_NET_MOVE_RATE
41410,경기도 군포시,2021,8.739994284,7.206881615,1475.41,43.9,129.96,3.35,21.5,0,231.6,50,0,12.56624599,936.19,0.37,70.5,81.93,22.57,157.89,36.5,-17.3,1.3,22.3,267.9,1027,1.12,4.84,0.37,145.6,3.965753328,0.74,849.05,13.9,46.44,31,52.9,98.5,2072.36,32.4,410,372.76,0.852,27.1,0.94,1.528227857,10.59665973,739.57,1355.88,5.191566997,100,33962.43,99.8,68.31,55.49,3.35,0.74,-1
41430,경기도 의왕시,2021,8.632236477,7.088725924,852.74,40.9,82.64,1.84,19.1,0,265.1,58,0,12.16927613,792.75,0.61,72.9,73.46,22.96,112.03,34.5,-20.4,0.9,16.5,95.9,969.5,0.61,9.18,0.61,83.25,3.737907685,0,1280.64,13.3,34.87,27,42.8,98.7,616.45,32.5,370,1358.38,0.921,22.8,1.06,1.656321498,10.59665973,2314.58,0,7.254948412,100,34535.62,100,84.87,82.64,5.51,1.84,0.1
41450,경기도 하남시,2021,8.920226011,6.816670161,886.01,46,105.6,2.81,17.4,0,373.3,56,0.31,13.95343808,752.61,0,71.9,72.48,23.41,125.9,37.3,-22.4,1,13.9,166,906.8,2.81,2.19,0.31,107.78,4.105449342,0,663.26,10.6,41.78,23.7,57,100.1,682.31,47.3,530,1648.3,0.911,30.7,1.53,0.19062036,10.59665973,2540.56,508.3,6.819404824,99.6,29734.42,99.5,80.93,70.29,3.12,1.25,11
41460,경기도 용인시,2021,8.783699634,6.921914562,636.75,40.3,110.63,2.88,17.2,0,334.4,40,0.74,14.07261477,1043.15,0.65,71.4,98.56,28.29,178.28,36,-21.5,1.3,18.6,248.8,1040,1.21,1.95,0.28,121.02,3.897112393,0.28,840.55,13,36.12,26.6,51.2,98.4,1499.48,48.7,330,2555.53,0.873,24.6,0.37,0.542324291,10.81979828,1533.45,0,2.014903021,99.5,33020.64,92.9,86.94,37.96,4.18,3.34,0.4
41480,경기도 파주시,2021,8.891766009,7.180511513,1720.25,37.2,124.16,5.79,24.6,0,353.4,73,1.03,15.41794063,942.59,0.21,69.8,107.4,25.48,136.99,35.9,-22.7,1.4,16.7,106.6,1034.2,2.48,0.41,0.21,96.85,3.686376324,0.21,1085.99,13,36.33,25.5,53.8,102.9,2122.73,32.1,400,4421.15,0.837,27.5,1.01,1.650579856,10.81979828,3682.81,49.87,6.993263026,99.1,35086.34,94.2,59.33,43.87,8.9,3.31,6.4
41500,경기도 이천시,2021,8.890973599,7.677576422,1217.42,49.6,119.64,6.27,31,0,534.1,101,1.79,19.18835616,1048.05,0.9,76.1,83.79,23.25,174.75,35,-20.5,1.6,23.6,303.8,962.2,1.79,2.24,0.45,110.67,3.899747975,0.45,1072.24,11.3,32.55,30.4,51,107.7,2991.8,38.5,470,10486.74,0.878,30.7,1.92,2.351375257,11.00211651,788.61,0,4.874739203,95.2,36105.42,92.4,87.38,41.22,5.38,9.41,3.4
41550,경기도 안성시,2021,8.946902031,7.738047938,2004.92,42.1,109.22,12.66,30.5,0,565.6,138,1.06,15.13819581,1265.74,1.58,78,101.83,24.58,119.77,36.4,-20.2,1.5,22.2,284,986.5,1.06,1.58,0.53,107.63,3.728821061,1.06,1177.1,21.6,31.32,32.5,38.9,106.8,5737.23,28.4,410,16326.89,0.855,34.9,4.04,3.020912572,11.00211651,673.76,0,5.912962319,93.1,40823.28,77.7,88.78,63.84,6.86,8.97,2.1
41570,경기도 김포시,2021,8.976742363,6.974114018,2791.73,39.7,164.03,3.7,17.8,0,364.8,74,0.21,14.50223467,1003.27,0.41,70.3,158.89,27.65,181.7,36.8,-17.9,1.4,14.7,269.2,1092.2,3.29,3.91,0.21,119.42,3.868280082,0.41,875.42,13.3,42.43,27,46.1,100.1,3650.3,34,390,2632.02,0.968,25.8,0.96,1.44926916,10.81979828,3626.66,9.87,6.817644559,96.5,34333.45,91.4,71.46,43.99,3.49,1.03,4.7
41590,경기도 화성시,2021,8.889056013,6.8144441,3112.35,45.8,130.89,4.17,23.3,0,346.7,67,0.34,14.72893902,1137.97,0.68,76.3,164.26,29.26,183.88,35.8,-17.4,2.7,20.2,243.4,791.4,1.58,4.73,0.34,122.66,3.815952537,0.34,635.39,14,39.51,27.2,51.3,108.1,3954.5,58.4,500,4753.13,1.006,30.2,1.05,1.300191662,10.81979828,3539.85,295.15,7.108383246,100,35156.34,87.7,75.7,52.42,3.72,1.8,7.3
41610,경기도 광주시,2021,8.854684908,7.358576089,2149.3,48.2,97.86,4.39,23.5,0,584.8,82,0,13.82224092,733.04,0.52,76.1,57.06,25.27,108.96,32.8,-17.9,1.4,14.8,233.6,989.5,0.52,0.52,0.26,72.04,3.579622468,0.26,516.67,14.8,39.27,27.4,49.8,104.2,2823.73,39.6,430,4012.25,0.883,25.3,0.5,0.438254931,10.81979828,0,0,0,93,33657.04,96.8,92.44,45.44,4.13,4.91,1.9
41630,경기도 양주시,2021,8.877648381,6.942958317,2279.5,40.7,143,2.54,24.2,0,422.2,121,0.85,15.64643387,1029.33,0.42,74.3,107.88,27.36,117.61,37.2,-22,1.6,18,98.4,811.5,2.54,2.96,0.42,114.65,3.686877451,0,1335.21,16.4,37.58,29.3,46.3,102.8,2835.83,25.5,340,5403.44,0.939,27.1,1.59,2.406945108,10.81979828,4360.15,244.53,6.876243972,98.2,37254.2,96.4,78.8,100.27,6.35,3.38,2.1
41650,경기도 포천시,2021,9.137925581,7.380885266,5288.07,48.8,113.47,10.07,31.3,0,613.7,199,1.34,16.86418642,1126.64,1.34,70.4,60.43,20.04,83.26,36.6,-23.2,1.4,16.9,206.4,1006.5,1.34,2.69,0.67,122.87,3.736716784,1.34,1136.71,22.1,26.74,29,43.1,112.7,7566.86,24.2,350,15572.15,0.805,33.8,4.72,3.157425863,11.15626481,1622.14,0,0,90.9,37652.33,85.6,69.26,36.93,10.74,9.4,2
41670,경기도 여주시,2021,8.93645732,8.527416752,1387.43,49.7,140.88,12.48,36.8,0,479.7,174,0.89,14.91133463,1180.56,0.89,75.5,90.95,22.92,107,34.8,-22.6,1.4,20.7,304.8,975.5,1.78,2.67,0.89,118.59,3.838806943,0,1859.12,19,22.96,28,48.7,103.4,2823.9,23.1,300,21260.81,0.893,31.4,3.96,2.649714624,11.00211651,0,0,0,91.5,38392.33,83.7,83.52,45.47,17.83,21.4,-1.5
41800,경기도 연천군,2021,8.922455612,9.130791626,1137.61,41.1,131.08,14.04,35.1,0,465.8,229,0,15.13888922,1104.84,0,77.4,84.27,15.79,77.25,36.6,-23.6,1.2,16,219.8,1035.6,0,4.68,0,93.63,3.447762851,0,779.48,17.3,15.13,32.2,41.7,110.2,1947.52,18.6,380,21207.37,1.188,36.4,39.82,4.825429582,11.15626481,1001.85,0,0,97.9,40364.22,72.5,80.24,88.95,14.04,9.36,-3.6
41820,경기도 가평군,2021,9.323963657,6.240918913,737.18,38.6,93.15,16.06,19.4,0,589.4,188,1.61,14.59730294,925.09,0,77.7,49.79,20.39,85.12,35.8,-21.8,1.3,19.1,278.7,964.8,3.21,9.64,1.61,93.15,3.717223927,0,1373.19,17.1,23.81,26.2,57.9,106.6,1612.49,18.5,360,29302.65,0.969,36.7,21.52,1.294727168,10.81979828,538.03,0,0,54.1,42979.89,82.8,92.13,54.61,16.06,24.09,-2.5
41830,경기도 양평군,2021,8.936416553,6.660997596,587.31,32.3,91.56,16.5,22.7,0,415.7,160,0,14.72464923,921.39,0.82,71.9,52.79,22.07,85.79,35.4,-25.3,1.1,17.9,255.5,1086,1.65,0.82,0.82,94.04,3.683112859,0,1130.91,14.1,29.17,22.5,51.3,100.8,1079.77,17.7,310,18269.41,0.945,32.4,3.15,0.609765572,10.81979828,0,0,0,81.3,39332.67,79.2,92.84,37.12,14.85,9.07,-0.3
43110,충청북도 청주시,2021,8.883403132,6.957716186,914.22,46.4,104.54,5.78,25.5,0,488,55,0.35,13.63705767,1222.54,0.94,80.1,105.36,25.18,169.71,36.08,-20.86,1.62,17.46,221.08,1048.32,2.83,1.77,0.47,185.86,4.114637265,0.71,1260.96,16.8,43.49,26,49.9,101.7,1455.42,28,410,3585.82,0.941,35.1,0.8,1.425515074,10.81979828,1682.42,375.85,4.611052849,97.2,36416.45,94,79.77,54.92,5.19,2,1.1
43130,충청북도 충주시,2021,8.985969818,7.16696843,949.09,36.5,145.68,11.94,32.6,0,547.9,84,1.43,14.74767782,1285.36,0.96,75.8,103.65,22.59,141.86,35.3,-23,1.53,21.83,213.93,1241.33,1.91,1.43,0.48,148.55,4.098170567,0.96,1338.85,17.2,30.28,27.7,45.9,102.4,2161.37,17.3,360,8824.6,0.952,37.5,7.27,3.318902139,11.00211651,958.17,755.64,0,94.9,44908.72,93.5,75.15,64.01,8.6,8.6,-1.9
43150,충청북도 제천시,2021,9.062296176,7.401164107,819.96,35.1,93.47,11.4,44.1,0,536.5,47,1.52,13.36172065,1285.04,1.52,78.5,117.03,21.44,129.19,34.93,-18.73,1.33,18.6,257.33,1216,0.76,1.52,0.76,132.23,4.183423245,1.52,1684.77,16.4,27.5,31.2,44.9,101.1,1139.9,13.2,300,11917.23,1.002,37.4,6.65,3.344979702,10.81979828,2491.05,876.2,0,95.3,44166.39,93.7,79.23,54.71,11.4,9.12,-4
43720,충청북도 보은군,2021,8.874885817,7.442791448,1270.47,47.6,90.97,31.37,37.6,0,426.6,207,0,14.38373522,1336.34,0,73.6,122.34,18.77,75.29,35.4,-22.4,1.3,16.3,239.1,1185,3.14,0,3.14,134.89,3.872242135,0,2443.69,16.5,18.55,31.3,41.2,101.7,1581.03,9.7,190,27263.32,0.818,37.1,72.09,6.728365421,11.00211651,2509.57,0,6.443160993,54.9,49818.06,79.1,61.25,50.19,18.82,15.68,-7.8
43730,충청북도 옥천군,2021,8.842766247,7.286390325,1607.01,38.7,161.7,17.97,46,0,305.4,182,0,14.51977739,1141.88,2,73.8,107.8,20.32,59.89,35.7,-20.9,1.05,18.2,68.8,1069.25,0,0,2,123.77,4.041295341,2,1672.89,16,28.3,26.2,52.9,101.6,1357.48,10.5,230,20982.97,0.918,31.5,28.65,5.141780509,11.00211651,1217.74,0,0,89.9,44577.09,91,87.11,87.84,11.98,9.98,-7.5
43740,충청북도 영동군,2021,8.818843256,6.476741567,965.63,29.8,179.14,17.48,32.3,0,316.8,186,0,14.02737709,1363.25,2.18,77,91.76,18.28,100.5,35.8,-19.6,1.4,19,230.6,1201.5,2.18,0,2.18,124.53,4.056988776,0,1570.8,18.2,22.43,29.4,48,99.3,1749.94,8,210,33349.35,1.114,38.7,33.51,5.321007976,11.00211651,762.46,0,0,83.3,46979.66,72.7,79.19,26.22,19.66,10.92,-15.7
43745,충청북도 증평군,2021,8.953444827,7.404084333,941.64,41.1,107.07,8.24,43.9,0,576.5,91,0,16.46734338,1098.12,0,64.7,79.61,17.71,150.99,36.4,-20.7,1.5,22.3,92.9,1102.5,2.75,5.49,2.75,71.38,4.071587575,0,669.85,16.9,29.44,27,43.3,108.9,2319.77,14.1,390,6484.38,0.951,37.4,22.24,4.998765122,11.00211651,7744.47,982.81,7.260564762,99.9,42074.34,97.5,64.85,107.07,16.47,8.24,-2.5
43750,충청북도 진천군,2021,8.867909216,7.13104282,2075.7,49.2,104.49,18.78,39.2,0,576.5,115,1.17,15.64523039,1177.56,0,67.7,111.53,21.66,115.06,36.1,-21.2,1.55,21.65,280.05,1157.25,1.17,4.7,1.17,108.01,3.87036733,1.17,1010.85,20.9,26.81,34.8,45.4,110.5,6430.22,25.4,450,13253.73,1.118,36,14.91,5.126757692,11.00211651,2704.99,255.94,7.346481067,92.4,46574.15,86.5,50.12,78.66,10.57,7.04,2.3
43760,충청북도 괴산군,2021,8.807984924,6.794440994,1311.58,33.4,139.03,15.74,31.1,0,474.8,181,0,14.83998698,1356.17,2.62,97.5,65.58,23.67,31.48,35.7,-22.35,1.35,19.5,238.8,1269.75,5.25,5.25,2.62,110.17,3.304319307,0,1023.03,20.5,17.47,23.3,45.1,106,2164.1,7.4,200,56833.32,0.781,41.4,37.85,5.945054049,11.00211651,1112.22,47.22,0,63.3,45139.29,49.6,68.35,62.96,18.36,13.12,-17.9
43770,충청북도 음성군,2021,9.118052919,7.421380979,3554.35,58,107.38,13.02,43.5,0,572.7,180,0,16.33313048,1289.63,2.17,71,109.55,20.93,88.94,34.7,-22.45,1.8,21.9,181.45,1216,2.17,3.25,1.08,108.46,3.908215767,0,2075.99,21,26.3,27.2,41.1,112.9,9068.62,22.1,350,17953.95,0.867,40.2,36.91,5.895889332,11.15626481,5890.65,0,0,90.8,46958.14,64.2,38.59,108.46,15.18,18.44,-3.1
43800,충청북도 단양군,2021,9.100456307,7.230642803,991.85,39.2,45.89,24.71,49,0,518.9,113,7.06,14.05484309,1196.57,0,78.6,67.06,21.85,49.42,36.2,-20.08,1.2,18.55,204.5,1309.5,0,0,3.53,67.06,3.246880021,0,684.76,20.8,16.7,22.1,43.6,102.8,628.29,7.9,280,30457.8,0.806,37.7,109.84,6.467434716,11.00211651,0,0,0,77.2,49009.92,77.4,85.37,112.95,24.71,24.71,-10.9
44130,충청남도 천안시,2021,8.944353253,6.908624901,1164.49,44.7,155.66,4.4,29.1,0,461.5,52,0,13.97712736,1315.29,0.91,73.2,134.85,27.31,191.96,36.8,-19.1,0.9,13.5,296.1,977,3.49,0.61,0.3,234.78,4.00296,0.3,1503.6,16.9,40.95,28.4,53,104.6,2725.04,33.9,460,4429.1,0.935,36.6,0.84,1.642872689,10.81979828,592.72,225.97,0,97.1,37259.87,96.8,62.18,43.43,4.25,2.73,0.3
44150,충청남도 공주시,2021,9.031805636,6.84944797,1067.43,33.1,200.69,12.6,32,0,446.9,164,0,14.27013158,1851.76,1.94,67.8,108.59,19.78,109.55,34.02,-21.8,1.9,19.45,259.38,1094.12,0.97,2.91,0.97,154.15,4.174233412,0.97,3687.04,21.6,22.85,25.4,54.6,99.6,1889.57,12.7,250,31647.68,0.873,37.8,7.1,3.840741803,11.00211651,1623.93,835.72,0,89.5,43794.66,79.1,83.57,38.78,18.42,5.82,-3.5
44180,충청남도 보령시,2021,9.059151136,7.069618994,923.71,44.7,111.78,19.31,45.6,0,430.9,140,2.03,14.32990066,1106.62,1.02,75.1,110.76,19.11,121.94,33.57,-12.87,2.9,24.63,263.97,983.5,2.03,0,1.02,101.62,4.041119579,1.02,1027.36,19.1,24.87,21.6,45,103,2904.24,11.9,320,14560.81,0.958,34.3,11.43,4.642754946,11.00211651,2953.01,856.64,0,89.5,44729.09,78.4,63.12,57.92,12.19,4.06,-4.8
44200,충청남도 아산시,2021,8.782517685,6.96970608,1522.27,35.3,184.24,8.32,27,0,365.1,66,0.31,13.10656685,1602.99,0.92,83.6,149.12,28.36,125.39,37.4,-21.2,2.2,16.7,330.1,1009,2.16,0.31,0.31,113.07,3.773220603,0.31,1047.51,13.6,29.68,29.7,40.7,108.5,5044.37,37.5,450,7135.07,0.904,35.2,3.12,2.997730276,11.00211651,1673.55,464.91,3.854605735,97.7,40064.39,86.6,53.79,46.52,6.47,2.46,5.1
44210,충청남도 서산시,2021,8.89823855,7.030309138,657.25,47.4,103.03,12.45,29.6,0,377.6,79,0.57,13.0562649,1156.56,0.57,83.2,102.47,23.6,128.51,35.8,-19.7,2,18.8,315,703,0,1.7,0.57,101.33,3.859044081,1.13,556.48,14,28.06,25.7,44.7,109,2181.78,20.1,430,11922.22,1.179,33.6,4.82,4.845682031,11.00211651,1666.62,220.22,3.950281718,98.6,42507.85,79.4,53.47,59.44,5.66,1.7,-0.5
44230,충청남도 논산시,2021,9.009387526,7.073447668,1227.26,39.4,191.29,20.09,40.1,0,305.7,141,1.75,15.579195,1371.38,1.75,69.7,69.01,19.32,106.57,35.6,-20.4,1.5,17.35,203.95,1195.5,1.75,2.62,0.87,181.69,4.210496639,0.87,2434.42,18.7,27,25.3,56.8,99.7,3232.79,11.6,270,11625.31,0.957,37,8.89,3.214064268,11.00211651,2269.33,87.35,6.722413165,93.3,42726.87,77.4,79.47,53.28,6.11,4.37,-5.3
44250,충청남도 계룡시,2021,8.617621162,6.511106195,420.02,23.1,122.31,4.62,28,0,129.2,35,0,13.2062199,1209.3,0,82.7,138.47,25.57,122.31,34.7,-23.9,1.2,16.8,180,1281.5,2.31,4.62,2.31,85.39,3.853546076,0,639.27,15,26.2,24.2,50.4,99.1,440.79,18.1,280,3325.56,0.83,23.9,17.61,3.697095609,10.81979828,1680.09,263.09,7.043753626,97.9,39592.9,97.3,90.2,57.7,6.92,6.92,-2.5
44270,충청남도 당진시,2021,8.916637544,7.274701294,1243.63,41.2,128.67,21.55,39.2,0,412.9,92,1.2,13.60329702,1060.49,0.6,80.8,93.96,23.76,128.67,35.37,-20.03,1.57,16.6,298.9,1060,2.39,1.8,0.6,101.14,3.864512023,0.6,799.56,19.8,25.99,24.9,43.7,113.8,3059.39,24,410,16076.77,1.178,36.1,9.58,5.247708049,11.00211651,1975.56,119.69,3.889368315,90.6,40056.38,69.6,39.51,94.56,7.78,4.19,-0.7
44710,충청남도 금산군,2021,9.173989617,7.367645439,2959.76,41.9,233.77,15.85,35.5,0,219.9,218,0,14.17986844,1796.86,1.98,73.1,106.98,17.24,71.32,35.1,-21.1,1.2,15.8,114.2,1290.1,1.98,0,1.98,132.73,4.253340627,0,1184.7,22.4,22.79,27.2,54.5,101.8,3853.24,11.7,210,24714.23,0.92,38.8,27.78,4.311872375,11.00211651,1487.81,0,0,83.8,46173.5,81,81.67,27.74,27.74,1.98,-9.8
44760,충청남도 부여군,2021,8.798750546,6.856104026,856.15,43.2,150.53,20.38,26.5,0,302.6,172,1.57,14.39678495,1237.18,1.57,67.8,120.74,17.16,79.97,34.9,-20.2,1.2,20.4,219.5,1105.5,1.57,0,1.57,109.76,3.904192426,0,1811.08,12.4,22.56,16.3,60.4,98.4,1754.63,8.5,230,19885.85,0.68,35.4,26.05,2.3896798,11.00211651,743.25,90.95,0,88.4,46385.67,66.7,90.02,42.34,17.25,0,-8.2
44770,충청남도 서천군,2021,8.983966609,7.028378721,1280.91,51.9,153.71,33.5,39.3,0,504.5,175,0,13.66577896,1259.24,0,76.1,84.74,17.52,88.68,34.95,-18.9,2.75,22.95,172.5,1021.5,1.97,0,1.97,126.12,4.096342565,0,2238.64,13.2,25.56,20.2,55,97.7,2502.71,9.7,220,13733.37,1.1,35.9,42.13,5.753936787,11.00211651,2632.77,19.71,8.484037568,87.8,51390.28,60,58.67,43.35,11.82,5.91,-8.7
44790,충청남도 청양군,2021,8.910009304,7.736634554,1169.51,53.4,134.69,23,39.3,0,496.1,204,13.14,15.11286357,1245.07,3.29,83.5,108.41,18,39.42,35.05,-23.5,0.95,16.1,200.05,1232.5,0,0,0,118.27,3.521938999,0,699.74,22.4,17.98,24.8,53.5,103.4,2043.36,9.4,230,24198.42,1.047,36.5,45.07,4.861284189,11.00211651,1001.97,0,0,48.7,46586.73,55.6,69.87,36.14,16.43,6.57,-9.9
44800,충청남도 홍성군,2021,8.946363107,6.94603324,829.61,38.3,215.46,12.08,32.3,0,245.7,108,1.01,15.49189947,1423.62,2.01,78.9,152.03,22.01,143.97,33.62,-18.1,3.28,20.02,261.32,1122.88,0,1.01,1.01,129.88,3.938470175,1.01,1609.88,13.5,29.43,31.3,39.9,99.1,2270.35,14.7,300,10358.02,1.124,35.3,12.46,3.392829132,11.00211651,2804.96,364.46,2.950734908,92.7,43724.58,73,65.44,82.56,9.06,3.02,-3.8
44810,충청남도 예산군,2021,8.977660242,6.99350169,1216.13,41.4,218.75,29.95,32.5,0,424.5,122,0,13.48859044,1175.77,0,77.6,97.65,19.8,91.14,35.7,-18.6,2.4,16.2,301.2,1024.5,2.6,0,1.3,101.56,3.971800209,1.3,694,14.6,21.76,29.8,44.3,100.9,2609.34,11.7,260,17037.54,0.78,34.8,15.91,4.644679319,11.00211651,1458.31,325.52,7.974054409,79.4,47246.78,62.6,69.67,78.12,18.23,5.21,-5.8
44825,충청남도 태안군,2021,9.268280924,6.677284952,739.52,45.2,183.66,22.75,40.6,0,438.8,176,4.88,16.31672768,1075.97,0,82.1,84.52,18.34,78.02,33.3,-12.9,3.34,25.6,268.01,847,1.63,3.25,0,99.15,3.873905683,0,604.62,12.6,21.98,23.1,41.8,101.8,2244.58,12.5,350,26213.31,0.875,37.9,77.56,5.277400118,11.00211651,997.95,0,7.730376884,96.5,47349.09,59.5,69.81,47.13,17.88,8.13,-7.4
46110,전라남도 목포시,2021,9.09446252,7.438701127,647.79,29,338.99,9.15,29.1,0,633.6,65,0,12.72439407,1320.29,1.37,77.1,149.14,21.25,211.36,33.6,-12.8,3.4,21.2,262,1101,7.32,3.66,0.46,221.88,4.102147374,2.29,3459.92,20.6,38.77,24.9,49.3,99.1,1396.69,20,330,943.32,0.7,35.6,4.52,3.001714345,10.81979828,1950.24,710.92,0,99.8,43652.24,99.1,24.49,60.39,7.78,1.83,-5.1
46130,전라남도 여수시,2021,9.015903318,7.350882193,689.04,40.8,165.12,7.95,22.7,0,490.3,81,1.45,13.33478768,1114.68,0.36,73.7,123.21,21.68,180.66,34.28,-9.06,3.2,22.94,205.24,1383.9,2.53,3.61,0.36,152.48,4.055776969,1.08,1823.95,15.6,32.2,22.2,41.2,104,1884.29,27.6,390,4626.72,1.009,32.1,4.55,4.508659286,10.81979828,1292.81,808.64,0,96,41142.21,87.8,62.32,61.79,5.06,2.53,-3.2
46150,전라남도 순천시,2021,8.955151304,6.777976835,578.82,33.2,171.62,8.53,28.1,0,409.3,66,0.71,13.64312574,1312.91,1.07,77.5,148.17,22.05,190.1,37.3,-11.7,1.7,19.5,98.4,1460.5,6.4,1.07,0.36,192.94,3.954507617,2.13,2204.76,12.2,28.83,25,51.5,99.6,758.25,18,370,6504.85,1,31.3,4.44,2.054123734,10.81979828,800.54,428.16,5.366863472,97.5,40882.83,94.8,84.56,68.22,7.11,2.49,-1.6
46170,전라남도 나주시,2021,8.901967038,7.376983608,1055.46,41.8,161.92,11.14,28.5,0,382.9,145,0.86,14.97084428,1608.9,2.57,68.2,187.62,19.46,144.78,36,-16.7,1.55,15.9,192.95,1277.5,0.86,4.28,0.86,179.05,4.052480358,1.71,3375.43,11.4,24.95,25.6,50.6,101.9,2262.56,18.1,440,12088.99,1.054,38.1,15.5,3.798406279,11.00211651,1508.66,246.73,0,86,46552.61,80,78.66,92.52,10.28,6.85,1.8
46230,전라남도 광양시,2021,8.93364176,7.485508443,896.16,40.7,166.74,9.96,27.9,0,382,86,0.66,13.27033052,1197.76,1.33,77.7,106.29,21.97,164.75,35.97,-14.67,1.6,17.5,292.5,1518.33,2.66,1.33,0.66,88.35,3.742183226,0.66,1066.89,12.2,25.97,26.1,47.8,109.3,993.15,23.2,390,8357.08,1.111,29.9,11.03,5.478636921,11.00211651,787.21,132.86,4.611649152,89.5,42809.79,98,47.14,110.94,7.31,3.32,-3.4
46710,전라남도 담양군,2021,8.921780581,7.736250326,1805.98,35.7,132.09,8.66,13.1,0,632.3,212,2.17,14.22325466,1216.98,2.17,78.1,103.94,18.94,34.65,35,-20.85,1.55,17.1,158.9,1321.5,2.17,8.66,2.17,149.42,3.928093186,0,3700.74,15.4,19.46,19.5,55.3,103,1879.6,10.6,230,24991.34,0.903,32.3,25.38,3.893655348,11.00211651,1563.45,259.85,7.518400898,85.1,42052.84,78,91.78,298.83,21.65,15.16,-5.9
46720,전라남도 곡성군,2021,8.780395566,7.50885844,1005.99,27.1,181.59,25.42,54.3,0,399.5,207,3.63,14.21201676,1590.7,3.63,77.3,108.95,15.84,72.63,36.37,-18.1,1.3,15.07,191.93,1173.33,3.63,3.63,0,138.01,3.875566468,0,962.41,19.5,17.47,26.6,47.1,96.7,1499.91,8.4,170,37643,0.544,43.1,113.64,4.473009282,11.00211651,0,0,0,87.8,49191.94,83.4,82.11,69,18.16,21.79,-9.3
46730,전라남도 구례군,2021,9.055381032,6.691388712,891.62,38.5,174.36,15.85,31.5,0,463.6,127,0,13.60292751,1196.75,0,83.1,118.88,15.8,91.14,33.97,-16.53,1.8,18.73,161.33,1568.5,3.96,19.81,0,150.58,3.70450671,0,2492.57,19.6,16.9,14.9,52.2,94.9,745,7.2,200,24315.43,1.138,39.9,103.23,3.90841651,11.00211651,0,0,0,82.6,47346.94,95.7,74.4,99.07,23.78,7.93,-8.6
46770,전라남도 고흥군,2021,8.819465802,6.517035916,1005.39,39.2,385.58,23.9,39.7,0,438.2,215,3.19,14.46511529,1024.51,0,71.3,73.29,16.89,76.48,34.02,-11.9,2.4,21.18,266.56,1375.8,4.78,1.59,1.59,146.59,3.981175864,1.59,2168.51,10.5,22.38,18.3,66.4,95,1512.06,6.5,220,35441.83,1.245,41.5,26.64,4.467401256,10.81979828,576.78,0,6.531067114,79.8,54534.59,58.5,70.81,35.05,20.71,6.37,-9.3
46780,전라남도 보성군,2021,8.865617996,7.053205361,980.32,33.2,241.27,43.17,30.3,0,457.1,249,0,14.08879306,1384.13,0,76.6,104.13,16.87,58.41,34.85,-16.65,1.72,19.4,194.82,1464.25,5.08,0,2.54,167.62,4.126327608,0,3380.32,24.4,20.24,20.1,53.9,95.4,1043.81,6.4,240,39301.59,0.814,41,80.28,3.052585085,11.28979441,980.32,0,0,62.8,49925.08,65.8,84.53,27.94,27.94,15.24,-10.8
46790,전라남도 화순군,2021,8.781782671,6.964230126,1049.12,32.6,158.09,7.98,37,0,493.4,180,0,13.87514071,1122.57,0,75,100.6,20.64,119.76,34.8,-17.5,1.6,19.33,310.67,1079.5,4.79,7.98,1.6,602.01,3.85672169,0,6749.81,13,21.41,27.3,52.4,97.5,1234.35,15.2,300,26378.07,0.808,35.2,17.71,3.62912945,11.00211651,177.25,0,0,91.8,47690.98,84,91.58,79.84,14.37,11.18,-3.5
46800,전라남도 장흥군,2021,8.900652607,6.821794259,1086.27,38.3,281.83,35.57,40.6,16.67799993,640.3,205,0,13.43421951,1318.85,0,74.8,120.39,15.58,87.56,34.45,-15.95,1.65,21.25,336.45,1664.5,5.47,2.74,2.74,155.96,4.199755077,2.74,1529.54,23.6,21.63,31.5,48.4,94.8,1343.48,6.7,290,34965.93,1.337,39.6,55.38,5.576479266,11.00211651,1097.22,0,0,93.9,48272.09,72.4,84.82,30.1,21.89,10.94,-10.1
